tag_id	tag_name	category	rule	confidence	review_recommended
3331	documentary:gay_pornography_history	other	fallback:other	0.5	1
3332	documentary:gay_sexual_culture_history	other	fallback:other	0.5	1
3333	egalitarian_male_sex_roles	other	fallback:other	0.5	1
3334	erotic_epistolary_prison_narrative	other	fallback:other	0.5	1
3335	falcon_studios_network	other	fallback:other	0.5	1
3336	family_run_gay_porn_distribution	other	fallback:other	0.5	1
3337	fashion_industry_gay_pornographic_drama	genre	label_contains:genre_keyword	0.6	1
3338	fire_island_gay_sexual_geography	other	fallback:other	0.5	1
3339	gay_adult_biblical_reworking	other	fallback:other	0.5	1
3340	gay_identity_interview_polyphony	theme	label_contains:theme_keyword	0.55	1
3341	gay_liberation_icon_portrait	other	fallback:other	0.5	1
3342	gay_porn_industry_professionalization	other	fallback:other	0.5	1
3343	gay_porn_industry_self_parody	other	fallback:other	0.5	1
3344	gay_porn_mogul_political_philanthropy	other	fallback:other	0.5	1
3345	gay_porn_retail_as_community_space	setting	label_contains:setting_keyword	0.55	1
3346	gay_porn_star_cultural_biography	other	fallback:other	0.5	1
3347	gay_pornography_city_portrait	other	fallback:other	0.5	1
3348	gay_pornography_home_video_transition	other	fallback:other	0.5	1
3349	gay_relationship_narrative_hardcore	other	fallback:other	0.5	1
3350	gay_sexual_liberation_cinema	other	fallback:other	0.5	1
3351	multi_city_pride_documentation	other	fallback:other	0.5	1
3352	new_york_public_sex_geography	other	fallback:other	0.5	1
3353	pornography_as_queer_historical_archive	other	fallback:other	0.5	1
3354	pornography_production_backstage_narrative	other	fallback:other	0.5	1
3355	pornography_queer_narrative_integration	other	fallback:other	0.5	1
3356	pre_aids_gay_sexual_culture_archive	other	fallback:other	0.5	1
3357	queer_history_as_mobilization	other	fallback:other	0.5	1
3358	queer_pride_movement_documentary	other	fallback:other	0.5	1
3359	religious_obsession_gay_pornography	other	fallback:other	0.5	1
3360	representation_as_political_action	other	fallback:other	0.5	1
3361	safer_sex_as_aids_response	other	fallback:other	0.5	1
3362	san_francisco_street_cruising_portrait	other	fallback:other	0.5	1
3363	self_authored_gay_erotic_feature	other	fallback:other	0.5	1
3364	self_authored_gay_icon_documentary	other	fallback:other	0.5	1
3365	sexual_fantasy_interrupts_production	other	fallback:other	0.5	1
3366	sexual_liberation_to_aids_transition	other	fallback:other	0.5	1
3367	studio_beauty_standard_engineering	other	fallback:other	0.5	1
3368	urban_erotic_threshold_narrative	setting	label_contains:setting_keyword	0.55	1
3369	voiceover_erotic_fantasy_structure	other	fallback:other	0.5	1
3370	working_class_masculinity_pornography	other	fallback:other	0.5	1
3371	absurdity_of_dying	other	fallback:other	0.5	1
3372	animal_transformation_social_shame	other	fallback:other	0.5	1
3373	beckettian_urban_dereliction	setting	label_contains:setting_keyword	0.55	1
3374	beggar_body_ethics	other	fallback:other	0.5	1
3375	bruegelian_bureaucratic_grotesque	other	fallback:other	0.5	1
3376	cine_fantom_network	other	fallback:other	0.5	1
3377	cloning_meat_social_grotesque	other	fallback:other	0.5	1
3378	communal_utopia_bodily_collapse	other	fallback:other	0.5	1
3379	confined_male_abjection	other	fallback:other	0.5	1
3380	corpse_disposal_infrastructure	other	fallback:other	0.5	1
3381	corpse_furnace_moral_economy	other	fallback:other	0.5	1
3382	death_infrastructure	other	fallback:other	0.5	1
3383	degraded_male_body_comedy	genre	label_contains:genre_keyword	0.6	1
3384	early_cinema_pornography_melancholy	other	fallback:other	0.5	1
3385	ecological_apocalypse	other	fallback:other	0.5	1
3386	evolutionary_pathology_war_memory	theme	label_contains:theme_keyword	0.55	1
3387	fabricated_historical_archive	other	fallback:other	0.5	1
3388	garbage_aesthetic_social_decay	other	fallback:other	0.5	1
3389	historical_abjection	other	fallback:other	0.5	1
3390	historical_violence_recursion	other	fallback:other	0.5	1
3391	human_plant_hybrid_experiment	other	fallback:other	0.5	1
3392	industrial_labor_body_conflict	other	fallback:other	0.5	1
3393	institutional_abjection	other	fallback:other	0.5	1
3394	late_soviet_moral_decomposition	other	fallback:other	0.5	1
3395	late_soviet_social_exhaustion	other	fallback:other	0.5	1
3396	leningrad_necrorealist_circle	other	fallback:other	0.5	1
3397	lopushansky_apocalypse_cycle	other	fallback:other	0.5	1
3398	medieval_abjection_world	other	fallback:other	0.5	1
3399	motiveless_murder_black_comedy	genre	label_contains:genre_keyword	0.6	1
3400	mutant_children_authoritarian_future	other	fallback:other	0.5	1
3401	necrorealist_scientific_experiment	other	fallback:other	0.5	1
3402	pathological_corporeality	other	fallback:other	0.5	1
3403	post_soviet_bodily_grotesque	other	fallback:other	0.5	1
3404	post_soviet_necrorealist_afterlife	other	fallback:other	0.5	1
3405	post_soviet_video_transgression	other	fallback:other	0.5	1
3406	pseudo_documentary_science_absurdism	other	fallback:other	0.5	1
3407	repeated_performance_death	other	fallback:other	0.5	1
3408	roadside_state_violence	other	fallback:other	0.5	1
3409	severed_head_black_comedy	genre	label_contains:genre_keyword	0.6	1
3410	socialist_realism_death_parody	other	fallback:other	0.5	1
3411	soviet_parallel_cinema	other	fallback:other	0.5	1
3412	stalinist_carnival_of_violence	other	fallback:other	0.5	1
3413	state_experiment_body_fantasy	other	fallback:other	0.5	1
3414	absurdist_body_performance_rock	style	label_contains:music_style_keyword	0.6	1
3415	anthemic_soviet_rock	style	label_contains:music_style_keyword	0.6	1
3416	aquarium_soundtrack_network	other	fallback:other	0.5	1
3417	art_nouveau_decadent_horror	genre	label_contains:genre_keyword	0.6	1
3418	artist_labor_class_collision	other	fallback:other	0.5	1
3419	band_dissolution_album	other	fallback:other	0.5	1
3420	brian_eno_production	other	fallback:other	0.5	1
3421	bureaucratic_absurdism_perestroika	other	fallback:other	0.5	1
3422	cold_brutal_psychedelia	other	fallback:other	0.5	1
3423	communal_infrastructure_collapse	other	fallback:other	0.5	1
3424	drug_decay_rock_hero	style	label_contains:music_style_keyword	0.6	1
3425	english_language_international_recording	other	fallback:other	0.5	1
3426	grotesque_little_man_rock_poetics	style	label_contains:music_style_keyword	0.6	1
3427	home_studio_underground_recording	other	fallback:other	0.5	1
3428	infrastructure_breakdown_fantasmagoria	other	fallback:other	0.5	1
3429	jazz_rock	style	label_contains:music_style_keyword	0.6	1
3430	kuryokhin_film_music_network	other	fallback:other	0.5	1
3431	kuryokhin_music_collaboration	other	fallback:other	0.5	1
3432	late_soviet_art_music_horror	genre	label_contains:genre_keyword	0.6	1
3433	late_soviet_artistic_bohemia	other	fallback:other	0.5	1
3434	late_soviet_counterculture_sound	other	fallback:other	0.5	1
3435	late_soviet_militarized_rock_poetics	style	label_contains:music_style_keyword	0.6	1
3436	late_soviet_urban_decay	setting	label_contains:setting_keyword	0.55	1
3437	late_soviet_youth_gang_satire	other	fallback:other	0.5	1
3438	leningrad_interdisciplinary_underground	other	fallback:other	0.5	1
3439	leningrad_rock_club_network	style	label_contains:music_style_keyword	0.6	1
3440	life_death_threshold_songwriting	other	fallback:other	0.5	1
3441	magnitizdat_album	other	fallback:other	0.5	1
3442	major_label_soviet_rock_crossover	style	label_contains:music_style_keyword	0.6	1
3443	manufactured_pop_identity	theme	label_contains:theme_keyword	0.55	1
3444	mortality_shadow_rock	style	label_contains:music_style_keyword	0.6	1
3445	moscow_rock_laboratory_network	style	label_contains:music_style_keyword	0.6	1
3446	music_scene_social_abjection	other	fallback:other	0.5	1
3447	new_artists_music_cinema_network	other	fallback:other	0.5	1
3448	new_artists_necrorealist_overlap	other	fallback:other	0.5	1
3449	perestroika_counterculture_cinema	other	fallback:other	0.5	1
3450	playback_performance_substitution	other	fallback:other	0.5	1
3451	pop_star_body_as_replaceable_asset	other	fallback:other	0.5	1
3452	popular_mechanics_network	other	fallback:other	0.5	1
3453	post_soviet_body_state_fantasy	other	fallback:other	0.5	1
3454	post_soviet_rock_star_double	style	label_contains:music_style_keyword	0.6	1
3455	posthumous_album	other	fallback:other	0.5	1
3456	pre_rock_club_home_recording	style	label_contains:music_style_keyword	0.6	1
3457	psychedelic_rock	style	label_contains:music_style_keyword	0.6	1
3458	punk_style_authoritarian_parody	style	label_contains:music_style_keyword	0.6	1
3459	rock_and_roll_memory_fantasm	style	label_contains:music_style_keyword	0.6	1
3460	rock_club_youth_fiction	style	label_contains:music_style_keyword	0.6	1
3461	rock_musician_lead_performance	style	label_contains:music_style_keyword	0.6	1
3462	rock_musician_self_appearance	style	label_contains:music_style_keyword	0.6	1
3463	rock_scene_observational_documentary	style	label_contains:music_style_keyword	0.6	1
3464	rock_scene_observational_short	style	label_contains:music_style_keyword	0.6	1
3465	rock_tribalism_satire	style	label_contains:music_style_keyword	0.6	1
3466	solovyov_assa_trilogy	other	fallback:other	0.5	1
3467	soviet_rock_international_transition	style	label_contains:music_style_keyword	0.6	1
3468	soviet_rock_screen_bridge	style	label_contains:music_style_keyword	0.6	1
3469	stalinist_biopolitical_melodrama	genre	label_contains:genre_keyword	0.6	1
3470	state_collapse_fantasmagoria	other	fallback:other	0.5	1
3471	state_engineered_gender_identity	theme	label_contains:theme_keyword	0.55	1
3472	state_managed_rock_underground	style	label_contains:music_style_keyword	0.6	1
3473	symbolist_mannequin_death_fantasy	other	fallback:other	0.5	1
3474	tropillo_underground_studio_network	other	fallback:other	0.5	1
3475	underground_to_mainstream_transition	other	fallback:other	0.5	1
3476	urban_apocalyptic_rock_poetics	style	label_contains:music_style_keyword	0.6	1
3477	youth_institution_conflict	other	fallback:other	0.5	1
3478	altered_consciousness_psychedelia	other	fallback:other	0.5	1
3479	amateur_energetic_punk	style	label_contains:music_style_keyword	0.6	1
3480	anarcho_amoralism	other	fallback:other	0.5	1
3481	anti_music_noise_performance	other	fallback:other	0.5	1
3482	army_folklore_concept_album	style	label_contains:music_style_keyword	0.6	1
3483	avant_garde	other	fallback:other	0.5	1
3484	barnaul_siberian_punk_branch	style	label_contains:music_style_keyword	0.6	1
3485	belarusian_siberian_punk_afterlife	style	label_contains:music_style_keyword	0.6	1
3486	borrowed_backing_track_collage	other	fallback:other	0.5	1
3487	central_asian_siberian_punk_afterlife	style	label_contains:music_style_keyword	0.6	1
3488	christian_siberian_punk_branch	style	label_contains:music_style_keyword	0.6	1
3489	concrete_music	other	fallback:other	0.5	1
3490	cross_city_home_recording_collaboration	other	fallback:other	0.5	1
3491	east_siberian_tape_network	other	fallback:other	0.5	1
3492	eclectic_regional_underground	other	fallback:other	0.5	1
3493	first_wave_omsk_punk	style	label_contains:music_style_keyword	0.6	1
3494	folk_material_recontextualization	style	label_contains:music_style_keyword	0.6	1
3495	gr_ob_personnel_overlap	other	fallback:other	0.5	1
3496	gr_ob_side_project	other	fallback:other	0.5	1
3497	gr_ob_studio_network	other	fallback:other	0.5	1
3498	grotesque_post_siberian_hardcore	other	fallback:other	0.5	1
3499	hardcore_punk	style	label_contains:music_style_keyword	0.6	1
3500	home_recorded_acoustic_punk	style	label_contains:music_style_keyword	0.6	1
3501	home_tape_exchange_network	other	fallback:other	0.5	1
3502	hydrocephalic_movement	other	fallback:other	0.5	1
3503	hydroclub_subcultural_space	setting	label_contains:setting_keyword	0.55	1
3504	industrial_noise	other	fallback:other	0.5	1
3505	joyful_anti_intellectual_punk	style	label_contains:music_style_keyword	0.6	1
3506	konkovo_siberian_punk_afterlife	style	label_contains:music_style_keyword	0.6	1
3507	late_siberian_punk_relic	style	label_contains:music_style_keyword	0.6	1
3508	lost_mini_album_project	other	fallback:other	0.5	1
3509	lost_or_fragmentary_home_archive	other	fallback:other	0.5	1
3510	magnetoalbum_transition_work	other	fallback:other	0.5	1
3511	novosibirsk_punk_network	style	label_contains:music_style_keyword	0.6	1
3512	object_identification_spoken_piece	other	fallback:other	0.5	1
3513	omsk_gr_ob_network	other	fallback:other	0.5	1
3514	one_album_regional_monolith	other	fallback:other	0.5	1
3515	post_siberian_punk_afterlife	style	label_contains:music_style_keyword	0.6	1
3516	posthumous_group_completed_album	other	fallback:other	0.5	1
3517	pre_gr_ob_omsk_project	other	fallback:other	0.5	1
3518	predecessor_project_name_fusion	other	fallback:other	0.5	1
3519	psychedelic_folk	style	label_contains:music_style_keyword	0.6	1
3520	psychedelic_siberian_punk_afterlife	style	label_contains:music_style_keyword	0.6	1
3521	regional_bus_tour_diy_network	other	fallback:other	0.5	1
3522	scene_documentary_archive	other	fallback:other	0.5	1
3523	self_destruction_as_doctrine	other	fallback:other	0.5	1
3524	shock_induction_concept	other	fallback:other	0.5	1
3525	siberian_post_punk_industrial_branch	style	label_contains:music_style_keyword	0.6	1
3526	siberian_punk_core_scene	style	label_contains:music_style_keyword	0.6	1
3527	siberian_punk_scene_documentary	style	label_contains:music_style_keyword	0.6	1
3528	soviet_source_material_collage	other	fallback:other	0.5	1
3529	spiritual_soil_punk	style	label_contains:music_style_keyword	0.6	1
3530	spoken_word	other	fallback:other	0.5	1
3531	stupor_induction_concept	other	fallback:other	0.5	1
3532	tape_collage_concept_album	other	fallback:other	0.5	1
3533	teacher_and_malysh_precursor	other	fallback:other	0.5	1
3534	text_first_hardcore_declamation	other	fallback:other	0.5	1
3535	transition_to_opizdenevshie	other	fallback:other	0.5	1
3536	tyumen_rock_club_network	style	label_contains:music_style_keyword	0.6	1
3537	ugol_rezan_founder_axis	other	fallback:other	0.5	1
3538	ulan_ude_punk_underground	style	label_contains:music_style_keyword	0.6	1
3539	brothel_as_workplace	other	fallback:other	0.5	1
3540	corporate_state_paranoia	other	fallback:other	0.5	1
3541	critical_descriptor:anti_homage_spy_noir	genre	label_contains:genre_keyword	0.6	1
3542	critical_descriptor:sex_work_as_an_office_day	other	fallback:other	0.5	1
3543	critical_descriptor:sunset_boulevard_crossed_with_warhol_factory	other	fallback:other	0.5	1
3544	critical_descriptor:woman_who_dares_look_back	other	fallback:other	0.5	1
3545	defense_contract_conspiracy	other	fallback:other	0.5	1
3546	documentary:early_new_york_punk_scene	style	label_contains:music_style_keyword	0.6	1
3547	emotional_labor_of_sex_work	other	fallback:other	0.5	1
3548	factory_decline_reworking	other	fallback:other	0.5	1
3549	female_erotic_fantasy	other	fallback:other	0.5	1
3550	feminist_gaze_reversal	other	fallback:other	0.5	1
3551	feminist_sex_work_realism	other	fallback:other	0.5	1
3552	form:silent_16mm_with_separate_soundtrack	other	fallback:other	0.5	1
3553	french_new_wave_reworking	other	fallback:other	0.5	1
3554	guerrilla_street_filmmaking	other	fallback:other	0.5	1
3555	influence_work__Q1149669__factory_decline_template	other	legacy_relation_text	0.5	1
3556	mudd_club_location	other	fallback:other	0.5	1
3557	no_wave_saxophone_noir	genre	label_contains:genre_keyword	0.6	1
3558	punk_noir	genre	label_contains:genre_keyword	0.6	1
3559	subway_night_underworld	other	fallback:other	0.5	1
3560	times_square_adult_cinema	other	fallback:other	0.5	1
3561	explicit_teorema_reworking	other	fallback:other	0.5	1
3562	gay_skinhead_pornography	other	fallback:other	0.5	1
3563	gerontophilic_queer_romance	other	fallback:other	0.5	1
3564	political_brain_transplant_b_movie	other	fallback:other	0.5	1
3565	polyamorous_pornographic_romance	other	fallback:other	0.5	1
3566	porn_auteur_mainstream_crossover	other	fallback:other	0.5	1
3567	pornographic_short_film	other	fallback:other	0.5	1
3568	queer_pornographic_omnibus	other	fallback:other	0.5	1
3569	queer_rural_gothic	setting	label_contains:setting_keyword	0.55	1
3570	radical_feminist_separatist_satire	other	fallback:other	0.5	1
3571	silent_cinema_pastiche	other	fallback:other	0.5	1
3572	trans_masculine_pierrot_adaptation	other	fallback:other	0.5	1
